"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD","Quantity","QuantityToken","QtyUnit","ProductDescription","NetWeight in KGM","Reporter Region","Reporter Income Group","Partner Region","Partner Income Group"
"H1","CHE","020450","Switzerland","UNS","Unspecified",1996,"Import",5,0.089,9,8,"Kg","Meat of goats",9,"Europe & Central Asia","High income","Others","Others"
"H1","CHL","020450","Chile","UNS","Unspecified",1997,"Gross Imp.",1,0.118,39,8,"Kg","Meat of goats",39,"Latin America & Caribbean","High income","Others","Others"
"H1","CHL","020450","Chile","UNS","Unspecified",1997,"Import",5,0.118,39,8,"Kg","Meat of goats",39,"Latin America & Caribbean","High income","Others","Others"
"H1","CHN","020450","China","AUS","Australia",1996,"Gross Imp.",1,74.58,32570,8,"Kg","Meat of goats",32570,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",1996,"Import",5,74.58,32570,8,"Kg","Meat of goats",32570,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",1998,"Gross Imp.",1,4.145,1812,8,"Kg","Meat of goats",1812,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",1998,"Import",5,4.145,1812,8,"Kg","Meat of goats",1812,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",1999,"Gross Imp.",1,23.947,30828,8,"Kg","Meat of goats",30828,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",1999,"Import",5,23.947,30828,8,"Kg","Meat of goats",30828,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2000,"Gross Imp.",1,5.446,847,8,"Kg","Meat of goats",847,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2000,"Import",5,5.446,847,8,"Kg","Meat of goats",847,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2001,"Gross Imp.",1,73.084,19978,8,"Kg","Meat of goats",19978,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2001,"Import",5,73.084,19978,8,"Kg","Meat of goats",19978,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2002,"Gross Imp.",1,31.138,3379,8,"Kg","Meat of goats",3379,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2002,"Import",5,31.138,3379,8,"Kg","Meat of goats",3379,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2006,"Gross Imp.",1,0.447,58,8,"Kg","Meat of goats",58,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2006,"Import",5,0.447,58,8,"Kg","Meat of goats",58,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2007,"Gross Imp.",1,95.482,146895,8,"Kg","Meat of goats",146895,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2007,"Import",5,95.482,146895,8,"Kg","Meat of goats",146895,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2008,"Gross Imp.",1,369.094,505376,8,"Kg","Meat of goats",505376,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2008,"Import",5,369.094,505376,8,"Kg","Meat of goats",505376,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2009,"Gross Imp.",1,15.24,8900,8,"Kg","Meat of goats",8900,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2009,"Import",5,15.24,8900,8,"Kg","Meat of goats",8900,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2011,"Gross Imp.",1,36.118,18004,8,"Kg","Meat of goats",18004,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2011,"Import",5,36.118,18004,8,"Kg","Meat of goats",18004,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2012,"Gross Imp.",1,857.45,249761,8,"Kg","Meat of goats",249761,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2012,"Import",5,857.45,249761,8,"Kg","Meat of goats",249761,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2013,"Gross Imp.",1,18984.095,4321103,8,"Kg","Meat of goats",4321103,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2013,"Import",5,18984.095,4321103,8,"Kg","Meat of goats",4321103,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2014,"Gross Imp.",1,6209.95,1645791,8,"Kg","Meat of goats",1645791,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2014,"Import",5,6209.95,1645791,8,"Kg","Meat of goats",1645791,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2015,"Gross Imp.",1,3454.868,861885,8,"Kg","Meat of goats",861885,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2015,"Import",5,3454.868,861885,8,"Kg","Meat of goats",861885,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2016,"Gross Imp.",1,243.9,40857.633,8,"Kg","Meat of goats",40858,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2016,"Import",5,243.9,40857.633,8,"Kg","Meat of goats",40858,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2017,"Gross Imp.",1,1.234,304,8,"Kg","Meat of goats",304,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2017,"Import",5,1.234,304,8,"Kg","Meat of goats",304,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2018,"Gross Imp.",1,1162.719,195031,8,"Kg","Meat of goats",195031,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2018,"Import",5,1162.719,195031,8,"Kg","Meat of goats",195031,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2019,"Gross Imp.",1,1534.32,237990,8,"Kg","Meat of goats",237990,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2019,"Import",5,1534.32,237990,8,"Kg","Meat of goats",237990,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2020,"Gross Imp.",1,1012.732,145684,8,"Kg","Meat of goats",145684,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2020,"Import",5,1012.732,145684,8,"Kg","Meat of goats",145684,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2021,"Gross Imp.",1,1479.818,168313,8,"Kg","Meat of goats",168313,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","AUS","Australia",2021,"Import",5,1479.818,168313,8,"Kg","Meat of goats",168313,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","CHN","China",2010,"Gross Imp.",1,188.441,51467,8,"Kg","Meat of goats",51467,"East Asia & Pacific","Upper middle income","East Asia & Pacific","Upper middle income"
"H1","CHN","020450","China","CHN","China",2010,"Import",5,0,0,8,"Kg","Meat of goats",0,"East Asia & Pacific","Upper middle income","East Asia & Pacific","Upper middle income"
"H1","CHN","020450","China","FRA","France",2000,"Gross Imp.",1,8.926,81,8,"Kg","Meat of goats",81,"East Asia & Pacific","Upper middle income","Europe & Central Asia","High income"
"H1","CHN","020450","China","FRA","France",2000,"Import",5,8.926,81,8,"Kg","Meat of goats",81,"East Asia & Pacific","Upper middle income","Europe & Central Asia","High income"
"H1","CHN","020450","China","HUN","Hungary",1999,"Gross Imp.",1,4.836,6937,8,"Kg","Meat of goats",6937,"East Asia & Pacific","Upper middle income","Europe & Central Asia","High income"
"H1","CHN","020450","China","HUN","Hungary",1999,"Import",5,4.836,6937,8,"Kg","Meat of goats",6937,"East Asia & Pacific","Upper middle income","Europe & Central Asia","High income"
"H1","CHN","020450","China","MNG","Mongolia",2016,"Gross Imp.",1,128.658,21552.527,8,"Kg","Meat of goats",21553,"East Asia & Pacific","Upper middle income","East Asia & Pacific","Lower middle income"
"H1","CHN","020450","China","MNG","Mongolia",2016,"Import",5,128.658,21552.527,8,"Kg","Meat of goats",21553,"East Asia & Pacific","Upper middle income","East Asia & Pacific","Lower middle income"
"H1","CHN","020450","China","NZL","New Zealand",1999,"Gross Imp.",1,273.123,431625,8,"Kg","Meat of goats",431625,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",1999,"Import",5,273.123,431625,8,"Kg","Meat of goats",431625,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2000,"Gross Imp.",1,207.031,274218,8,"Kg","Meat of goats",274218,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2000,"Import",5,207.031,274218,8,"Kg","Meat of goats",274218,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2001,"Gross Imp.",1,85.542,168500,8,"Kg","Meat of goats",168500,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2001,"Import",5,85.542,168500,8,"Kg","Meat of goats",168500,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2002,"Gross Imp.",1,1.197,1245,8,"Kg","Meat of goats",1245,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2002,"Import",5,1.197,1245,8,"Kg","Meat of goats",1245,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2003,"Gross Imp.",1,0.734,114,8,"Kg","Meat of goats",114,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2003,"Import",5,0.734,114,8,"Kg","Meat of goats",114,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2005,"Gross Imp.",1,1.869,88,8,"Kg","Meat of goats",88,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2005,"Import",5,1.869,88,8,"Kg","Meat of goats",88,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2007,"Gross Imp.",1,205.785,316591,8,"Kg","Meat of goats",316591,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2007,"Import",5,205.785,316591,8,"Kg","Meat of goats",316591,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2008,"Gross Imp.",1,654.561,914262,8,"Kg","Meat of goats",914262,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2008,"Import",5,654.561,914262,8,"Kg","Meat of goats",914262,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2009,"Gross Imp.",1,156.19,156190,8,"Kg","Meat of goats",156190,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2009,"Import",5,156.19,156190,8,"Kg","Meat of goats",156190,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2010,"Gross Imp.",1,102.085,47044,8,"Kg","Meat of goats",47044,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2010,"Import",5,102.085,47044,8,"Kg","Meat of goats",47044,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2012,"Gross Imp.",1,0.126,27,8,"Kg","Meat of goats",27,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2012,"Import",5,0.126,27,8,"Kg","Meat of goats",27,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2013,"Gross Imp.",1,336.467,67061,8,"Kg","Meat of goats",67061,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2013,"Import",5,336.467,67061,8,"Kg","Meat of goats",67061,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2014,"Gross Imp.",1,136.986,26451,8,"Kg","Meat of goats",26451,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2014,"Import",5,136.986,26451,8,"Kg","Meat of goats",26451,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2015,"Gross Imp.",1,67.6,13825,8,"Kg","Meat of goats",13825,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2015,"Import",5,67.6,13825,8,"Kg","Meat of goats",13825,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2016,"Gross Imp.",1,22.839,3825.943,8,"Kg","Meat of goats",3826,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2016,"Import",5,22.839,3825.943,8,"Kg","Meat of goats",3826,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2017,"Gross Imp.",1,3.74,2305,8,"Kg","Meat of goats",2305,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2017,"Import",5,3.74,2305,8,"Kg","Meat of goats",2305,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2018,"Gross Imp.",1,397.967,68923,8,"Kg","Meat of goats",68923,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2018,"Import",5,397.967,68923,8,"Kg","Meat of goats",68923,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2019,"Gross Imp.",1,122.899,21245,8,"Kg","Meat of goats",21245,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2019,"Import",5,122.899,21245,8,"Kg","Meat of goats",21245,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2020,"Gross Imp.",1,471.999,84939,8,"Kg","Meat of goats",84939,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2020,"Import",5,471.999,84939,8,"Kg","Meat of goats",84939,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2021,"Gross Imp.",1,109.374,15574,8,"Kg","Meat of goats",15574,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","NZL","New Zealand",2021,"Import",5,109.374,15574,8,"Kg","Meat of goats",15574,"East Asia & Pacific","Upper middle income","East Asia & Pacific","High income"
"H1","CHN","020450","China","UNS","Unspecified",1996,"Gross Imp.",1,47.126,20718,8,"Kg","Meat of goats",20718,"East Asia & Pacific","Upper middle income","Others","Others"
"H1","CHN","020450","China","UNS","Unspecified",1996,"Import",5,47.126,20718,8,"Kg","Meat of goats",20718,"East Asia & Pacific","Upper middle income","Others","Others"
"H1","CHN","020450","China","UNS","Unspecified",1997,"Gross Imp.",1,0.532,109,8,"Kg","Meat of goats",109,"East Asia & Pacific","Upper middle income","Others","Others"
"H1","CHN","020450","China","UNS","Unspecified",1997,"Import",5,0.532,109,8,"Kg","Meat of goats",109,"East Asia & Pacific","Upper middle income","Others","Others"
"H1","CHN","020450","China","UNS","Unspecified",1998,"Gross Imp.",1,0.045,40,8,"Kg","Meat of goats",40,"East Asia & Pacific","Upper middle income","Others","Others"
"H1","CHN","020450","China","UNS","Unspecified",1998,"Import",5,0.045,40,8,"Kg","Meat of goats",40,"East Asia & Pacific","Upper middle income","Others","Others"
"H1","CHN","020450","China","USA","United States",1996,"Gross Imp.",1,3.613,2062,8,"Kg","Meat of goats",2062,"East Asia & Pacific","Upper middle income","North America","High income"
"H1","CHN","020450","China","USA","United States",1996,"Import",5,3.613,2062,8,"Kg","Meat of goats",2062,"East Asia & Pacific","Upper middle income","North America","High income"
"H1","CHN","020450","China","USA","United States",2000,"Gross Imp.",1,1.675,2600,8,"Kg","Meat of goats",2600,"East Asia & Pacific","Upper middle income","North America","High income"
"H1","CHN","020450","China","USA","United States",2000,"Import",5,1.675,2600,8,"Kg","Meat of goats",2600,"East Asia & Pacific","Upper middle income","North America","High income"
"H1","CHN","020450","China","USA","United States",2001,"Gross Imp.",1,3.305,320,8,"Kg","Meat of goats",320,"East Asia & Pacific","Upper middle income","North America","High income"
"H1","CHN","020450","China","USA","United States",2001,"Import",5,3.305,320,8,"Kg","Meat of goats",320,"East Asia & Pacific","Upper middle income","North America","High income"
"H1","CHN","020450","China","USA","United States",2017,"Gross Imp.",1,0.45,76,8,"Kg","Meat of goats",76,"East Asia & Pacific","Upper middle income","North America","High income"
"H1","CHN","020450","China","USA","United States",2017,"Import",5,0.45,76,8,"Kg","Meat of goats",76,"East Asia & Pacific","Upper middle income","North America","High income"
"H1","CIV","020450","Cote d'Ivoire","ARG","Argentina",2005,"Gross Imp.",1,62.836,26505,8,"Kg","Meat of goats",26505,"Sub-Saharan Africa","Lower middle income","Latin America & Caribbean","Upper middle income"
"H1","CIV","020450","Cote d'Ivoire","ARG","Argentina",2005,"Import",5,62.836,26505,8,"Kg","Meat of goats",26505,"Sub-Saharan Africa","Lower middle income","Latin America & Caribbean","Upper middle income"
"H1","CIV","020450","Cote d'Ivoire","ARG","Argentina",2008,"Gross Imp.",1,47.655,17299,8,"Kg","Meat of goats",17299,"Sub-Saharan Africa","Lower middle income","Latin America & Caribbean","Upper middle income"
"H1","CIV","020450","Cote d'Ivoire","ARG","Argentina",2008,"Import",5,47.655,17299,8,"Kg","Meat of goats",17299,"Sub-Saharan Africa","Lower middle income","Latin America & Caribbean","Upper middle income"
"H1","CIV","020450","Cote d'Ivoire","ARG","Argentina",2010,"Gross Imp.",1,6.519,2260,8,"Kg","Meat of goats",2260,"Sub-Saharan Africa","Lower middle income","Latin America & Caribbean","Upper middle income"
"H1","CIV","020450","Cote d'Ivoire","ARG","Argentina",2010,"Import",5,6.519,2260,8,"Kg","Meat of goats",2260,"Sub-Saharan Africa","Lower middle income","Latin America & Caribbean","Upper middle income"
"H1","CIV","020450","Cote d'Ivoire","AUS","Australia",2012,"Gross Imp.",1,10.637,2503,8,"Kg","Meat of goats",2503,"Sub-Saharan Africa","Lower middle income","East Asia & Pacific","High income"
"H1","CIV","020450","Cote d'Ivoire","AUS","Australia",2012,"Import",5,10.637,2503,8,"Kg","Meat of goats",2503,"Sub-Saharan Africa","Lower middle income","East Asia & Pacific","High income"
"H1","CIV","020450","Cote d'Ivoire","BEL","Belgium",2004,"Gross Imp.",1,3.557,1472,8,"Kg","Meat of goats",1472,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
"H1","CIV","020450","Cote d'Ivoire","BEL","Belgium",2004,"Import",5,3.557,1472,8,"Kg","Meat of goats",1472,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
"H1","CIV","020450","Cote d'Ivoire","BFA","Burkina Faso",2011,"Gross Imp.",1,4.231,1875,8,"Kg","Meat of goats",1875,"Sub-Saharan Africa","Lower middle income","Sub-Saharan Africa","Low income"
"H1","CIV","020450","Cote d'Ivoire","BFA","Burkina Faso",2011,"Import",5,4.231,1875,8,"Kg","Meat of goats",1875,"Sub-Saharan Africa","Lower middle income","Sub-Saharan Africa","Low income"
"H1","CIV","020450","Cote d'Ivoire","BRA","Brazil",2013,"Gross Imp.",1,23.136,5785,8,"Kg","Meat of goats",5785,"Sub-Saharan Africa","Lower middle income","Latin America & Caribbean","Upper middle income"
"H1","CIV","020450","Cote d'Ivoire","BRA","Brazil",2013,"Import",5,23.136,5785,8,"Kg","Meat of goats",5785,"Sub-Saharan Africa","Lower middle income","Latin America & Caribbean","Upper middle income"
"H1","CIV","020450","Cote d'Ivoire","CHE","Switzerland",2007,"Gross Imp.",1,0.65,249,8,"Kg","Meat of goats",249,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
"H1","CIV","020450","Cote d'Ivoire","CHE","Switzerland",2007,"Import",5,0.65,249,8,"Kg","Meat of goats",249,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
"H1","CIV","020450","Cote d'Ivoire","DEU","Germany",2012,"Gross Imp.",1,24.938,12170,8,"Kg","Meat of goats",12170,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
"H1","CIV","020450","Cote d'Ivoire","DEU","Germany",2012,"Import",5,24.938,12170,8,"Kg","Meat of goats",12170,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
"H1","CIV","020450","Cote d'Ivoire","ESP","Spain",2013,"Gross Imp.",1,96.462,20182,8,"Kg","Meat of goats",20182,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
"H1","CIV","020450","Cote d'Ivoire","ESP","Spain",2013,"Import",5,96.462,20182,8,"Kg","Meat of goats",20182,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
"H1","CIV","020450","Cote d'Ivoire","ESP","Spain",2014,"Gross Imp.",1,191.35,50992,8,"Kg","Meat of goats",50992,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
"H1","CIV","020450","Cote d'Ivoire","ESP","Spain",2014,"Import",5,191.35,50992,8,"Kg","Meat of goats",50992,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
"H1","CIV","020450","Cote d'Ivoire","ESP","Spain",2015,"Gross Imp.",1,194.495,53443,8,"Kg","Meat of goats",53443,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
"H1","CIV","020450","Cote d'Ivoire","ESP","Spain",2015,"Import",5,194.495,53443,8,"Kg","Meat of goats",53443,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
"H1","CIV","020450","Cote d'Ivoire","ESP","Spain",2016,"Gross Imp.",1,32.067,8042,8,"Kg","Meat of goats",8042,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
"H1","CIV","020450","Cote d'Ivoire","ESP","Spain",2016,"Import",5,32.067,8042,8,"Kg","Meat of goats",8042,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
"H1","CIV","020450","Cote d'Ivoire","ESP","Spain",2019,"Gross Imp.",1,0.092,20,8,"Kg","Meat of goats",20,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
"H1","CIV","020450","Cote d'Ivoire","ESP","Spain",2019,"Import",5,0.092,20,8,"Kg","Meat of goats",20,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
"H1","CIV","020450","Cote d'Ivoire","ETH","Ethiopia(excludes Eritrea)",2003,"Gross Imp.",1,10.099,4820,8,"Kg","Meat of goats",4820,"Sub-Saharan Africa","Lower middle income","Sub-Saharan Africa","Low income"
"H1","CIV","020450","Cote d'Ivoire","ETH","Ethiopia(excludes Eritrea)",2003,"Import",5,10.099,4820,8,"Kg","Meat of goats",4820,"Sub-Saharan Africa","Lower middle income","Sub-Saharan Africa","Low income"
"H1","CIV","020450","Cote d'Ivoire","FRA","France",2000,"Gross Imp.",1,0.279,18,8,"Kg","Meat of goats",18,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
"H1","CIV","020450","Cote d'Ivoire","FRA","France",2000,"Import",5,0.279,18,8,"Kg","Meat of goats",18,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
"H1","CIV","020450","Cote d'Ivoire","FRA","France",2002,"Gross Imp.",1,1.987,160,8,"Kg","Meat of goats",160,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
"H1","CIV","020450","Cote d'Ivoire","FRA","France",2002,"Import",5,1.987,160,8,"Kg","Meat of goats",160,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
"H1","CIV","020450","Cote d'Ivoire","FRA","France",2003,"Gross Imp.",1,1.014,85,8,"Kg","Meat of goats",85,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
"H1","CIV","020450","Cote d'Ivoire","FRA","France",2003,"Import",5,1.014,85,8,"Kg","Meat of goats",85,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
"H1","CIV","020450","Cote d'Ivoire","FRA","France",2004,"Gross Imp.",1,5.713,798,8,"Kg","Meat of goats",798,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
"H1","CIV","020450","Cote d'Ivoire","FRA","France",2004,"Import",5,5.713,798,8,"Kg","Meat of goats",798,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
"H1","CIV","020450","Cote d'Ivoire","FRA","France",2005,"Gross Imp.",1,2.551,305,8,"Kg","Meat of goats",305,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
"H1","CIV","020450","Cote d'Ivoire","FRA","France",2005,"Import",5,2.551,305,8,"Kg","Meat of goats",305,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
"H1","CIV","020450","Cote d'Ivoire","FRA","France",2006,"Gross Imp.",1,0.436,39,8,"Kg","Meat of goats",39,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
"H1","CIV","020450","Cote d'Ivoire","FRA","France",2006,"Import",5,0.436,39,8,"Kg","Meat of goats",39,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
"H1","CIV","020450","Cote d'Ivoire","FRA","France",2012,"Gross Imp.",1,5.64,333,8,"Kg","Meat of goats",333,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
"H1","CIV","020450","Cote d'Ivoire","FRA","France",2012,"Import",5,5.64,333,8,"Kg","Meat of goats",333,"Sub-Saharan Africa","Lower middle income","Europe & Central Asia","High income"
