"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD","Quantity","QuantityToken","QtyUnit","ProductDescription","NetWeight in KGM","Reporter Region","Reporter Income Group","Partner Region","Partner Income Group"
"H1","BWA","0104","Botswana","ZAF","South Africa",2000,"Import",5,75.324,2217,5,"Item","Live sheep and goats.",31980,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2001,"Gross Imp.",1,72.164,20631,5,"Item","Live sheep and goats.",34063,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2001,"Import",5,72.164,20631,5,"Item","Live sheep and goats.",34063,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2002,"Gross Imp.",1,267.416,9292,5,"Item","Live sheep and goats.",116734,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2002,"Import",5,267.416,9292,5,"Item","Live sheep and goats.",116734,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2003,"Gross Imp.",1,23.039,335,5,"Item","Live sheep and goats.",9811,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2003,"Import",5,23.039,335,5,"Item","Live sheep and goats.",9811,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2004,"Gross Imp.",1,37.877,,1,"N.Q.","Live sheep and goats.",14292,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2004,"Import",5,37.877,,1,"N.Q.","Live sheep and goats.",14292,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2005,"Gross Imp.",1,62.442,71745,5,"Item","Live sheep and goats.",23529,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2005,"Import",5,62.442,71745,5,"Item","Live sheep and goats.",23529,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2006,"Gross Imp.",1,36.668,15130,5,"Item","Live sheep and goats.",13846,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2006,"Import",5,36.668,15130,5,"Item","Live sheep and goats.",13846,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2007,"Gross Imp.",1,57.276,737,5,"Item","Live sheep and goats.",31351,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2007,"Import",5,57.276,737,5,"Item","Live sheep and goats.",31351,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2008,"Gross Imp.",1,139.086,1646,5,"Item","Live sheep and goats.",63690,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2008,"Import",5,139.086,1646,5,"Item","Live sheep and goats.",63690,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2009,"Gross Imp.",1,213.435,,1,"N.Q.","Live sheep and goats.",84048,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2009,"Import",5,213.435,,1,"N.Q.","Live sheep and goats.",84048,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2010,"Gross Imp.",1,270.1,1490,5,"Item","Live sheep and goats.",82280,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2010,"Import",5,270.1,1490,5,"Item","Live sheep and goats.",82280,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2011,"Gross Imp.",1,155.668,642,5,"Item","Live sheep and goats.",266335,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2011,"Import",5,155.668,642,5,"Item","Live sheep and goats.",266335,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2012,"Gross Imp.",1,241.002,604,5,"Item","Live sheep and goats.",78949,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2012,"Import",5,241.002,604,5,"Item","Live sheep and goats.",78949,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2013,"Gross Imp.",1,222.386,1001,5,"Item","Live sheep and goats.",68500,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2013,"Import",5,222.386,1001,5,"Item","Live sheep and goats.",68500,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2014,"Gross Imp.",1,235.888,1507,5,"Item","Live sheep and goats.",121734,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2014,"Import",5,235.888,1507,5,"Item","Live sheep and goats.",121734,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2015,"Gross Imp.",1,247.068,2123,5,"Item","Live sheep and goats.",146487,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2015,"Import",5,247.068,2123,5,"Item","Live sheep and goats.",146487,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2016,"Gross Imp.",1,292.386,3013,5,"Item","Live sheep and goats.",194479,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2016,"Import",5,292.386,3013,5,"Item","Live sheep and goats.",194479,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2017,"Gross Imp.",1,394.615,4038,5,"Item","Live sheep and goats.",182642,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2017,"Import",5,394.615,4038,5,"Item","Live sheep and goats.",182642,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2018,"Gross Imp.",1,369.322,6280,5,"Item","Live sheep and goats.",156172,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2018,"Import",5,369.322,6280,5,"Item","Live sheep and goats.",156172,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2019,"Gross Imp.",1,125.774,242,5,"Item","Live sheep and goats.",10490,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2019,"Import",5,125.774,242,5,"Item","Live sheep and goats.",10490,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2020,"Gross Imp.",1,152.307,1471.284,5,"Item","Live sheep and goats.",107250,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2020,"Import",5,152.307,1471.284,5,"Item","Live sheep and goats.",107250,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2021,"Gross Imp.",1,315.49,4587,5,"Item","Live sheep and goats.",171871,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZAF","South Africa",2021,"Import",5,315.49,4587,5,"Item","Live sheep and goats.",171871,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Upper middle income"
"H1","BWA","0104","Botswana","ZMB","Zambia",2012,"Gross Imp.",1,0.419,1,5,"Item","Live sheep and goats.",90,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Lower middle income"
"H1","BWA","0104","Botswana","ZMB","Zambia",2012,"Import",5,0.419,1,5,"Item","Live sheep and goats.",90,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Lower middle income"
"H1","CAN","0104","Canada","AFG","Afghanistan",2010,"Gross Imp.",1,1.843,12,5,"Item","Live sheep and goats.",320,"North America","High income","South Asia","Low income"
"H1","CAN","0104","Canada","AFG","Afghanistan",2010,"Import",5,1.843,12,5,"Item","Live sheep and goats.",320,"North America","High income","South Asia","Low income"
"H1","CAN","0104","Canada","AUS","Australia",1998,"Gross Imp.",1,8.613,98,5,"Item","Live sheep and goats.",0,"North America","High income","East Asia & Pacific","High income"
"H1","CAN","0104","Canada","AUS","Australia",1998,"Import",5,8.613,98,5,"Item","Live sheep and goats.",0,"North America","High income","East Asia & Pacific","High income"
"H1","CAN","0104","Canada","AUS","Australia",2001,"Gross Imp.",1,9.816,,1,"N.Q.","Live sheep and goats.",93,"North America","High income","East Asia & Pacific","High income"
"H1","CAN","0104","Canada","AUS","Australia",2001,"Import",5,9.816,,1,"N.Q.","Live sheep and goats.",93,"North America","High income","East Asia & Pacific","High income"
"H1","CAN","0104","Canada","AUS","Australia",2017,"Gross Imp.",1,54.734,240,5,"Item","Live sheep and goats.",,"North America","High income","East Asia & Pacific","High income"
"H1","CAN","0104","Canada","AUS","Australia",2017,"Import",5,54.734,240,5,"Item","Live sheep and goats.",,"North America","High income","East Asia & Pacific","High income"
"H1","CAN","0104","Canada","CAN","Canada",2021,"Gross Imp.",1,8.172,47,5,"Item","Live sheep and goats.",2296,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","CAN","Canada",2021,"Import",5,0,0,5,"Item","Live sheep and goats.",0,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","CHN","China",2006,"Gross Imp.",1,0.105,1,5,"Item","Live sheep and goats.",41,"North America","High income","East Asia & Pacific","Upper middle income"
"H1","CAN","0104","Canada","CHN","China",2006,"Import",5,0.105,1,5,"Item","Live sheep and goats.",41,"North America","High income","East Asia & Pacific","Upper middle income"
"H1","CAN","0104","Canada","ITA","Italy",1999,"Gross Imp.",1,2.374,67,5,"Item","Live sheep and goats.",0,"North America","High income","Europe & Central Asia","High income"
"H1","CAN","0104","Canada","ITA","Italy",1999,"Import",5,2.374,67,5,"Item","Live sheep and goats.",0,"North America","High income","Europe & Central Asia","High income"
"H1","CAN","0104","Canada","MKD","North Macedonia",2007,"Gross Imp.",1,3.503,85,5,"Item","Live sheep and goats.",1343,"North America","High income","Europe & Central Asia","Upper middle income"
"H1","CAN","0104","Canada","MKD","North Macedonia",2007,"Import",5,3.503,85,5,"Item","Live sheep and goats.",1343,"North America","High income","Europe & Central Asia","Upper middle income"
"H1","CAN","0104","Canada","NZL","New Zealand",1998,"Gross Imp.",1,69.879,1520,5,"Item","Live sheep and goats.",0,"North America","High income","East Asia & Pacific","High income"
"H1","CAN","0104","Canada","NZL","New Zealand",1998,"Import",5,69.879,1520,5,"Item","Live sheep and goats.",0,"North America","High income","East Asia & Pacific","High income"
"H1","CAN","0104","Canada","SPE","Special Categories",1997,"Gross Imp.",1,16.318,197,5,"Item","Live sheep and goats.",0,"North America","High income","Others","Others"
"H1","CAN","0104","Canada","SPE","Special Categories",1997,"Import",5,16.318,197,5,"Item","Live sheep and goats.",0,"North America","High income","Others","Others"
"H1","CAN","0104","Canada","SPE","Special Categories",1998,"Gross Imp.",1,13.49,159,5,"Item","Live sheep and goats.",0,"North America","High income","Others","Others"
"H1","CAN","0104","Canada","SPE","Special Categories",1998,"Import",5,13.49,159,5,"Item","Live sheep and goats.",0,"North America","High income","Others","Others"
"H1","CAN","0104","Canada","UMI","United States Minor Outlying I",2001,"Gross Imp.",1,2.667,,1,"N.Q.","Live sheep and goats.",58,"North America","High income","Others","Others"
"H1","CAN","0104","Canada","UMI","United States Minor Outlying I",2001,"Import",5,2.667,,1,"N.Q.","Live sheep and goats.",58,"North America","High income","Others","Others"
"H1","CAN","0104","Canada","USA","United States",1996,"Gross Imp.",1,2450.507,28609,5,"Item","Live sheep and goats.",0,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",1996,"Import",5,2450.507,28609,5,"Item","Live sheep and goats.",0,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",1997,"Gross Imp.",1,906.042,11067,5,"Item","Live sheep and goats.",0,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",1997,"Import",5,906.042,11067,5,"Item","Live sheep and goats.",0,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",1998,"Gross Imp.",1,1217.128,15673,5,"Item","Live sheep and goats.",0,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",1998,"Import",5,1217.128,15673,5,"Item","Live sheep and goats.",0,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",1999,"Gross Imp.",1,987.726,13269,5,"Item","Live sheep and goats.",0,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",1999,"Import",5,987.726,13269,5,"Item","Live sheep and goats.",0,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2000,"Gross Imp.",1,540.146,,1,"N.Q.","Live sheep and goats.",9323,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2000,"Import",5,540.146,,1,"N.Q.","Live sheep and goats.",9323,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2001,"Gross Imp.",1,273.605,,1,"N.Q.","Live sheep and goats.",5560,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2001,"Import",5,273.605,,1,"N.Q.","Live sheep and goats.",5560,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2002,"Gross Imp.",1,99.881,2123,5,"Item","Live sheep and goats.",46376,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2002,"Import",5,99.881,2123,5,"Item","Live sheep and goats.",46376,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2003,"Gross Imp.",1,38.529,637,5,"Item","Live sheep and goats.",17212,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2003,"Import",5,38.529,637,5,"Item","Live sheep and goats.",17212,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2004,"Gross Imp.",1,23.411,92,5,"Item","Live sheep and goats.",9063,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2004,"Import",5,23.411,92,5,"Item","Live sheep and goats.",9063,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2005,"Gross Imp.",1,50.709,77,5,"Item","Live sheep and goats.",19528,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2005,"Import",5,50.709,77,5,"Item","Live sheep and goats.",19528,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2006,"Gross Imp.",1,1883.139,15835,5,"Item","Live sheep and goats.",728540,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2006,"Import",5,1883.139,15835,5,"Item","Live sheep and goats.",728540,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2007,"Gross Imp.",1,3249.055,27104,5,"Item","Live sheep and goats.",1258698,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2007,"Import",5,3249.055,27104,5,"Item","Live sheep and goats.",1258698,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2008,"Gross Imp.",1,5214.491,,1,"N.Q.","Live sheep and goats.",2337584,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2008,"Import",5,5214.491,,1,"N.Q.","Live sheep and goats.",2337584,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2009,"Gross Imp.",1,4618.915,34859,5,"Item","Live sheep and goats.",1572036,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2009,"Import",5,4618.915,34859,5,"Item","Live sheep and goats.",1572036,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2010,"Gross Imp.",1,4832.564,34730,5,"Item","Live sheep and goats.",1613190,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2010,"Import",5,4832.564,34730,5,"Item","Live sheep and goats.",1613190,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2011,"Gross Imp.",1,3216.342,20019,5,"Item","Live sheep and goats.",1171272,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2011,"Import",5,3216.342,20019,5,"Item","Live sheep and goats.",1171272,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2012,"Gross Imp.",1,4081.365,35802,5,"Item","Live sheep and goats.",,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2012,"Import",5,4081.365,35802,5,"Item","Live sheep and goats.",,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2013,"Gross Imp.",1,2221.143,21486,5,"Item","Live sheep and goats.",,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2013,"Import",5,2221.143,21486,5,"Item","Live sheep and goats.",,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2014,"Gross Imp.",1,2089.899,10932,5,"Item","Live sheep and goats.",606226,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2014,"Import",5,2089.899,10932,5,"Item","Live sheep and goats.",606226,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2015,"Gross Imp.",1,1135.285,6837,5,"Item","Live sheep and goats.",,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2015,"Import",5,1135.285,6837,5,"Item","Live sheep and goats.",,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2016,"Gross Imp.",1,79.693,388,5,"Item","Live sheep and goats.",,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2016,"Import",5,79.693,388,5,"Item","Live sheep and goats.",,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2017,"Gross Imp.",1,35.335,177,5,"Item","Live sheep and goats.",,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2017,"Import",5,35.335,177,5,"Item","Live sheep and goats.",,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2018,"Gross Imp.",1,43.341,190,5,"Item","Live sheep and goats.",,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2018,"Import",5,43.341,190,5,"Item","Live sheep and goats.",,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2019,"Gross Imp.",1,33.24,185,5,"Item","Live sheep and goats.",9903,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2019,"Import",5,33.24,185,5,"Item","Live sheep and goats.",9903,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2020,"Gross Imp.",1,1640.769,8462,5,"Item","Live sheep and goats.",519932,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2020,"Import",5,1640.769,8462,5,"Item","Live sheep and goats.",519932,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2021,"Gross Imp.",1,2395.795,16126,5,"Item","Live sheep and goats.",672893,"North America","High income","North America","High income"
"H1","CAN","0104","Canada","USA","United States",2021,"Import",5,2395.795,16126,5,"Item","Live sheep and goats.",672893,"North America","High income","North America","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",1996,"Gross Imp.",1,0.566,4,5,"Item","Live sheep and goats.",0,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",1996,"Import",5,0.566,4,5,"Item","Live sheep and goats.",0,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",1997,"Gross Imp.",1,7.408,31,5,"Item","Live sheep and goats.",0,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",1997,"Import",5,7.408,31,5,"Item","Live sheep and goats.",0,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2002,"Gross Imp.",1,1.748,8,5,"Item","Live sheep and goats.",400,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2002,"Import",5,1.748,8,5,"Item","Live sheep and goats.",400,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2003,"Gross Imp.",1,8.196,12,5,"Item","Live sheep and goats.",555,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2003,"Import",5,8.196,12,5,"Item","Live sheep and goats.",555,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2004,"Gross Imp.",1,1.997,9,5,"Item","Live sheep and goats.",435,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2004,"Import",5,1.997,9,5,"Item","Live sheep and goats.",435,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2005,"Gross Imp.",1,0.904,5,5,"Item","Live sheep and goats.",235,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2005,"Import",5,0.904,5,5,"Item","Live sheep and goats.",235,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2006,"Gross Imp.",1,1.452,1,5,"Item","Live sheep and goats.",50,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2006,"Import",5,1.452,1,5,"Item","Live sheep and goats.",50,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2007,"Gross Imp.",1,13.857,54,5,"Item","Live sheep and goats.",2580,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2007,"Import",5,13.857,54,5,"Item","Live sheep and goats.",2580,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2008,"Gross Imp.",1,25.124,64,5,"Item","Live sheep and goats.",3035,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2008,"Import",5,25.124,64,5,"Item","Live sheep and goats.",3035,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2009,"Gross Imp.",1,1.507,10,5,"Item","Live sheep and goats.",470,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2009,"Import",5,1.507,10,5,"Item","Live sheep and goats.",470,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2010,"Gross Imp.",1,2.072,11,5,"Item","Live sheep and goats.",490,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2010,"Import",5,2.072,11,5,"Item","Live sheep and goats.",490,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2011,"Gross Imp.",1,1.198,6,5,"Item","Live sheep and goats.",210,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2011,"Import",5,1.198,6,5,"Item","Live sheep and goats.",210,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2012,"Gross Imp.",1,8.794,24,5,"Item","Live sheep and goats.",947,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2012,"Import",5,8.794,24,5,"Item","Live sheep and goats.",947,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2013,"Gross Imp.",1,50.606,101,5,"Item","Live sheep and goats.",4475,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2013,"Import",5,50.606,101,5,"Item","Live sheep and goats.",4475,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2014,"Gross Imp.",1,3.979,20,5,"Item","Live sheep and goats.",825,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2014,"Import",5,3.979,20,5,"Item","Live sheep and goats.",825,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2015,"Gross Imp.",1,6.949,22,5,"Item","Live sheep and goats.",765,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2015,"Import",5,6.949,22,5,"Item","Live sheep and goats.",765,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2016,"Gross Imp.",1,0.609,8,5,"Item","Live sheep and goats.",540,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2016,"Import",5,0.609,8,5,"Item","Live sheep and goats.",540,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2017,"Gross Imp.",1,46.604,120,5,"Item","Live sheep and goats.",6570,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2017,"Import",5,46.279,118,5,"Item","Live sheep and goats.",6430,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2018,"Gross Imp.",1,11.321,86,5,"Item","Live sheep and goats.",4158,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2018,"Import",5,11.321,86,5,"Item","Live sheep and goats.",4158,"Europe & Central Asia","High income","Europe & Central Asia","High income"
"H1","CHE","0104","Switzerland","AUT","Austria",2019,"Gross Imp.",1,17.35,51,5,"Item","Live sheep and goats.",3080,"Europe & Central Asia","High income","Europe & Central Asia","High income"
